Experiments,Time,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,volume,rf1,rf2,rf3,rf4,rf5,rf6,rf7,rf8,rf9,rf10,feed
Richness_10_91,78.0,0.11048777919425705,0.0,0.07534117015973095,0.10699606237723215,0.0,0.0,0.0812724240758242,0.0,0.06617621548523143,0.06839722854517165,0.1069612611333513,0.0,0.047329530361041115,0.0,0.0,0.0,0.06969545905968526,0.0,0.036270300709986054,0.0,9.519961857668509,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Richness_10_91,104.0,0.0877862137450671,0.0,0.06263975852453056,0.07526214851378224,0.0,0.0,0.06990334825475039,0.0,0.050167322866951004,0.05144713899572192,0.09249139911165519,0.0,0.040913287992519996,0.0,0.0,0.0,0.05400514386044416,0.0,0.03163277704525837,0.0,9.879961857668512,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Richness_10_91,130.0,0.0801183550376728,0.0,0.05258848264576806,0.067082680683835,0.0,0.0,0.053180423482759566,0.0,0.03648188353643178,0.0437721415204612,0.07428543998889343,0.0,0.03148122886763112,0.0,0.0,0.0,0.04370877116123679,0.0,0.024426528901410567,0.0,9.999961857668513,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Richness_10_92,0.0,0.0,0.0,0.010457710351202893,0.0,0.009785730570827624,0.0,0.01061550450851706,0.0,0.0,0.009373953905344238,0.009455039965907762,0.00986846614852855,0.009650863594855934,0.0,0.009693127223155054,0.0,0.0,0.010407455861382284,0.0,0.00907026565227258,7.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Richness_10_92,26.0,0.0,0.0,0.07685552962714046,0.0,0.05057256237673914,0.0,0.07672816439754925,0.0,0.0,0.06845882064995865,0.07891646996466863,0.04374105484417928,0.061823684286484465,0.0,0.04998241969310755,0.0,0.0,0.06912598917436763,0.0,0.06835527501829451,8.079956174037212,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Richness_10_92,52.0,0.0,0.0,0.1264393095947419,0.0,0.06149543533144899,0.0,0.10168135045558292,0.0,0.0,0.0978132697115011,0.10242395946315677,0.04971431556265017,0.09346197447193633,0.0,0.06594012520242672,0.0,0.0,0.119614050284667,0.0,0.09504007300708082,8.919956174037212,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Richness_10_92,78.0,0.0,0.0,0.12677285078777226,0.0,0.04775106224138701,0.0,0.08366566215848621,0.0,0.0,0.09708802857516943,0.08444576852546158,0.03942195057671031,0.08658109032570148,0.0,0.05958741406732793,0.0,0.0,0.10891713200311291,0.0,0.07999666437118753,9.519956174037212,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Richness_10_92,104.0,0.0,0.0,0.09561069315452234,0.0,0.03593184669539267,0.0,0.06683278027382539,0.0,0.0,0.07273970147740684,0.0688605002639569,0.028191406762689532,0.06432416310098611,0.0,0.04732734337177426,0.0,0.0,0.10003233680867295,0.0,0.06207922258891572,9.87995617403721,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Richness_10_92,130.0,0.0,0.0,0.08222852753590482,0.0,0.030937288185265237,0.0,0.05991921169232929,0.0,0.0,0.061992325017224736,0.055799620109087004,0.026396418245050936,0.052750922635993146,0.0,0.03595746119627101,0.0,0.0,0.074025263178099,0.0,0.046450074057306175,9.99995617403721,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Richness_10_93,0.0,0.009779400715930683,0.010764429045470734,0.0,0.0,0.0102394731586575,0.0,0.0,0.009359375251068855,0.0,0.009939322002655312,0.0,0.00926147682941248,0.0,0.010670355087579424,0.0,0.0,0.010016715719484806,0.009908028983755124,0.0,0.009489101211299424,7.000000000000001,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Richness_10_93,26.0,0.09212582073434429,0.08801516185764872,0.0,0.0,0.04985383372228164,0.0,0.0,0.06117600788100737,0.0,0.06550066346474868,0.0,0.05186249800068848,0.0,0.0490981820330881,0.0,0.0,0.05579974809921653,0.0628995367541215,0.0,0.07450129214717534,8.079961625803072,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Richness_10_93,52.0,0.1318338734512937,0.12156077571415373,0.0,0.0,0.06143308668515438,0.0,0.0,0.09162175002141891,0.0,0.11281731305138402,0.0,0.07080623746936122,0.0,0.06902963003227475,0.0,0.0,0.07883498968502342,0.09134105166735086,0.0,0.11252403772592848,8.919961625803072,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Richness_10_93,78.0,0.12342710703772673,0.095467777835781,0.0,0.0,0.04639721412557019,0.0,0.0,0.08238102632917718,0.0,0.09842780960691688,0.0,0.06409645378769968,0.0,0.053644098789159496,0.0,0.0,0.06210233470963442,0.0789897961372057,0.0,0.09633739936909348,9.51996162580307,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Richness_10_93,104.0,0.10290336643716794,0.08119862058765068,0.0,0.0,0.039833932058567716,0.0,0.0,0.05848837113850024,0.0,0.0814616944735914,0.0,0.05728570524488239,0.0,0.04039712775559708,0.0,0.0,0.049801186060419445,0.0594784545124343,0.0,0.07205972827539514,9.879961625803073,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Richness_10_93,130.0,0.07905056882115902,0.06333400618578225,0.0,0.0,0.030568777901224094,0.0,0.0,0.054349769672072945,0.0,0.062039973396673505,0.0,0.0409293367749548,0.0,0.03489980136515428,0.0,0.0,0.03739873548924126,0.04600241825540978,0.0,0.05839191773518406,9.999961625803072,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Richness_10_94,0.0,0.0,0.011051483213718858,0.010945384507827779,0.0,0.0,0.010236832799696846,0.009685350905373298,0.0,0.010588943737680663,0.0,0.0,0.010305762684254156,0.009951723233267333,0.009644102701431652,0.0,0.01022308289373071,0.0,0.010756428724101553,0.0,0.0,7.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Richness_10_94,26.0,0.0,0.08868849618235002,0.07376462412849871,0.0,0.0,0.05919210098127045,0.07405471752650726,0.0,0.06834417161837253,0.0,0.0,0.047209313168490155,0.05626421911242589,0.051239257097551665,0.0,0.060145891268664105,0.0,0.06245443346140449,0.0,0.0,8.07996148700709,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Richness_10_94,52.0,0.0,0.11883296068901322,0.10477933736135205,0.0,0.0,0.09474367925809435,0.11223495701718715,0.0,0.09071149384214063,0.0,0.0,0.058663029271427,0.07838039459801766,0.07761615071892071,0.0,0.08281563309944988,0.0,0.09190637354772153,0.0,0.0,8.919961487007088,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Richness_10_94,78.0,0.0,0.10074673334922239,0.08952258121593938,0.0,0.0,0.08551183212302664,0.1143350505515377,0.0,0.09580710077965754,0.0,0.0,0.05145877981675579,0.06911436797433142,0.06807986426025721,0.0,0.06648670616557806,0.0,0.07857419397966334,0.0,0.0,9.51996148700709,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Richness_10_94,104.0,0.0,0.0743200895109708,0.06724725139587569,0.0,0.0,0.07067379771167925,0.10388570291743485,0.0,0.06589022463801118,0.0,0.0,0.041805676187776475,0.05489855886761883,0.06166486493254286,0.0,0.05789182795827347,0.0,0.06298417099403177,0.0,0.0,9.87996148700709,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Richness_10_94,130.0,0.0,0.057211188592821975,0.05843025429401333,0.0,0.0,0.05404995100681658,0.07835555986801684,0.0,0.053329473917222994,0.0,0.0,0.036775121065320354,0.04099274479248757,0.04877646405200326,0.0,0.048845203691447826,0.0,0.04994797298376761,0.0,0.0,9.999961487007091,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Richness_10_95,0.0,0.0,0.0,0.00974566009953942,0.010282336008154995,0.0,0.0,0.0,0.0,0.0,0.010049327271790608,0.0,0.009753745912653352,0.009600377350922135,0.010816896488412575,0.0,0.010224491838027167,0.00987188887353551,0.009182302801218258,0.0,0.009696185594241185,7.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Richness_10_95,26.0,0.0,0.0,0.08367636455028625,0.09396004314048734,0.0,0.0,0.0,0.0,0.0,0.06971665659308314,0.0,0.04404725751223531,0.051689129227470584,0.04805086350885143,0.0,0.061533098984801034,0.06507883066519896,0.06040571734332852,0.0,0.080909725414227,8.07996185766851,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Richness_10_95,52.0,0.0,0.0,0.11884407126118492,0.13092304225106516,0.0,0.0,0.0,0.0,0.0,0.10302763900235015,0.0,0.04450673033854619,0.05617506054762129,0.06070951384483955,0.0,0.08355487236872204,0.08349141144389513,0.09937121940653687,0.0,0.13407327013314613,8.919961857668511,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Richness_10_95,78.0,0.0,0.0,0.10031692904521455,0.11170721515012733,0.0,0.0,0.0,0.0,0.0,0.0825430510811055,0.0,0.0401335517488207,0.06018709752265587,0.05182752025012219,0.0,0.07525206485174182,0.06599709987707313,0.08546070557634455,0.0,0.12649728870744564,9.519961857668509,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Richness_10_95,104.0,0.0,0.0,0.08659165242612486,0.08265498939095772,0.0,0.0,0.0,0.0,0.0,0.06436287441071929,0.0,0.03229978451077984,0.03980028438325377,0.042953620931495656,0.0,0.058486383690229425,0.05559965873536434,0.06607657282621895,0.0,0.11149987061762467,9.879961857668508,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Richness_10_95,130.0,0.0,0.0,0.07154220412125145,0.07063730983966905,0.0,0.0,0.0,0.0,0.0,0.05873837885031497,0.0,0.027591110356305435,0.03392477246064177,0.03581270636390256,0.0,0.046940553524312575,0.04516155642351796,0.057084780930834814,0.0,0.0901392413788409,9.999961857668511,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Richness_10_96,0.0,0.010424999179684438,0.009739360503355722,0.0,0.009482815997494634,0.010728960803007762,0.0,0.009816784074222738,0.010017686843606257,0.0,0.0,0.0,0.010701819021100597,0.0,0.009982495955849996,0.0,0.00944913745146224,0.0,0.0,0.009772878128217736,0.0,7.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Richness_10_96,26.0,0.09491586904168282,0.09329182610649107,0.0,0.08871818500410263,0.04628668700334416,0.0,0.0696186603744394,0.057520426281467966,0.0,0.0,0.0,0.04768910739016243,0.0,0.05073628980842545,0.0,0.055837758836766456,0.0,0.0,0.05264104308467747,0.0,8.07996185766851,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Richness_10_96,52.0,0.15198834953413143,0.14304630536475688,0.0,0.143490687550393,0.05321669309244136,0.0,0.08673109753765874,0.0812036745297834,0.0,0.0,0.0,0.06658448874347515,0.0,0.0651950539924897,0.0,0.06229649447321889,0.0,0.0,0.07174229667457742,0.0,8.919961857668511,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Richness_10_96,78.0,0.11697224218006315,0.12064071589191813,0.0,0.13469712143079937,0.042555926803648156,0.0,0.07477318144200461,0.06405575225242575,0.0,0.0,0.0,0.057139591134697396,0.0,0.05366849525346675,0.0,0.046099391832071304,0.0,0.0,0.06496489688712291,0.0,9.51996185766851,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Richness_10_96,104.0,0.10588617519004757,0.10286225558908883,0.0,0.11151311466369997,0.0387462924897281,0.0,0.060474867280432464,0.05638436362816433,0.0,0.0,0.0,0.04938188503508142,0.0,0.044025408751322145,0.0,0.03887900138657885,0.0,0.0,0.04996750870114369,0.0,9.87996185766851,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Richness_10_96,130.0,0.0953520076166056,0.08185007952809654,0.0,0.09080098633869405,0.026821044122024757,0.0,0.04856463087650231,0.04395500729352862,0.0,0.0,0.0,0.041373831460694475,0.0,0.035553718795277515,0.0,0.03282750472940558,0.0,0.0,0.04079414119325308,0.0,9.999961857668511,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Richness_10_97,0.0,0.009990424431104507,0.0,0.0,0.0,0.010528905246813968,0.0,0.0,0.0,0.0,0.0,0.0,0.010229086697037008,0.009755263481955358,0.01006656569242408,0.009627961900459352,0.008149336622117519,0.0,0.00947273488516806,0.010494297571955753,0.010430500453613656,7.000000000000001,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Richness_10_97,26.0,0.10031911275205524,0.0,0.0,0.0,0.05499360501445257,0.0,0.0,0.0,0.0,0.0,0.0,0.04741159592320467,0.05832443969648223,0.04940468465067532,0.04997366382228073,0.06220402054941471,0.0,0.07145336753355562,0.04716494183719342,0.07944950135074967,8.079961625803072,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Richness_10_97,52.0,0.1518913942888294,0.0,0.0,0.0,0.07137475458300342,0.0,0.0,0.0,0.0,0.0,0.0,0.05007591058952574,0.08489308493898748,0.07385750594553497,0.07471348699958615,0.06756953084299436,0.0,0.12945869612668662,0.06612352818741071,0.12388075464341097,8.919961625803074,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Richness_10_97,78.0,0.144205676678597,0.0,0.0,0.0,0.0677505646470349,0.0,0.0,0.0,0.0,0.0,0.0,0.040552674247513784,0.07267827043605765,0.06653829702124732,0.06574262459563276,0.057610983741376326,0.0,0.15360120736513386,0.056870947067065435,0.09472317896620941,9.519961625803074,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Richness_10_97,104.0,0.12163410646498334,0.0,0.0,0.0,0.049107684457565186,0.0,0.0,0.0,0.0,0.0,0.0,0.03443646795505225,0.05554001016839972,0.04491433638803303,0.05122725438855931,0.04816725999068432,0.0,0.1283980934876836,0.04671934925495619,0.08348316850706441,9.879961625803073,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Richness_10_97,130.0,0.10235481340665344,0.0,0.0,0.0,0.04248309124501888,0.0,0.0,0.0,0.0,0.0,0.0,0.026108542465660998,0.04581002270631065,0.036341151669153214,0.0477799191251012,0.038099252497170284,0.0,0.11483259008476748,0.036309761363654186,0.05919537741622523,9.999961625803072,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Richness_10_98,0.0,0.0,0.0,0.0,0.010132538391424766,0.009071895138576236,0.0,0.0,0.0,0.0,0.009898864793150339,0.009922969845144784,0.0,0.0,0.010029658371847296,0.010082341575674133,0.009359671276483237,0.0,0.009745073026523988,0.009609571700193985,0.009901462461267958,7.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Richness_10_98,26.0,0.0,0.0,0.0,0.09422181204986628,0.049587457053782806,0.0,0.0,0.0,0.0,0.06553681858656242,0.06638047557086015,0.0,0.0,0.047602398527925395,0.04971139510197873,0.05315801409517811,0.0,0.06360935413161699,0.04866667477389264,0.06983339577603995,8.07996185766851,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Richness_10_98,52.0,0.0,0.0,0.0,0.13983677723843596,0.05546329658077203,0.0,0.0,0.0,0.0,0.08644351046281083,0.09976809076292885,0.0,0.0,0.074944994938936,0.06705570786879451,0.07365043856852597,0.0,0.12317864862465855,0.051277967466348606,0.09569788041981463,8.91996185766851,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Richness_10_98,78.0,0.0,0.0,0.0,0.1317807142373936,0.042899695382760346,0.0,0.0,0.0,0.0,0.07211361122184223,0.09451162997639737,0.0,0.0,0.06180120273357545,0.0520451465482502,0.0602468200917842,0.0,0.141041598207225,0.047497443723512646,0.07779252828966239,9.519961857668509,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Richness_10_98,104.0,0.0,0.0,0.0,0.11785025287971099,0.034898244888612893,0.0,0.0,0.0,0.0,0.061988834277890766,0.079531977930524,0.0,0.0,0.047703564933688485,0.042802313569510864,0.04878156462216814,0.0,0.1388337089822106,0.03819946105693535,0.07007942884774507,9.879961857668508,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Richness_10_98,130.0,0.0,0.0,0.0,0.10069200663486358,0.0276858377435436,0.0,0.0,0.0,0.0,0.04918843514662502,0.0658625845310931,0.0,0.0,0.03618425960408157,0.03610018921816083,0.03881438221329334,0.0,0.11440537683605158,0.03004702771876354,0.051111441592741676,9.999961857668508,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Richness_10_99,0.0,0.0,0.0,0.010465772743114062,0.0,0.0,0.010087048159008332,0.009776028163264311,0.0,0.010473070280365935,0.0,0.0,0.010884872097321845,0.009088778913104315,0.0,0.011045511733901545,0.009265689508095651,0.010288874945987592,0.010095114656275715,0.0,0.0,7.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Richness_10_99,26.0,0.0,0.0,0.07349911735024671,0.0,0.0,0.06366139680435044,0.07526147268910463,0.0,0.06977763435252968,0.0,0.0,0.04173810172573449,0.05615145898389179,0.0,0.04610461049089095,0.058959345264917126,0.0655612626724905,0.06780535001864844,0.0,0.0,8.079950942103872,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Richness_10_99,52.0,0.0,0.0,0.11451076387788195,0.0,0.0,0.09956735228130306,0.14385107404002426,0.0,0.09573545636218915,0.0,0.0,0.04607777269145179,0.0772018992057379,0.0,0.09496341073929257,0.09052754099165766,0.09155239155170947,0.09587194387495106,0.0,0.0,8.919950942103874,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Richness_10_99,78.0,0.0,0.0,0.09700027725743073,0.0,0.0,0.09343856141726659,0.11451889896238264,0.0,0.07888448418853333,0.0,0.0,0.042714414024970386,0.0643119711208467,0.0,0.08610471450915284,0.07768970803625104,0.07168482634685222,0.08246725611965279,0.0,0.0,9.519950942103872,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Richness_10_99,104.0,0.0,0.0,0.07495349103984882,0.0,0.0,0.07747812738720564,0.11068832447841372,0.0,0.0653582052410252,0.0,0.0,0.03147768561439569,0.04854046756173072,0.0,0.07136322700302054,0.06551295426930714,0.057824059286074196,0.06600613936287257,0.0,0.0,9.879950942103871,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Richness_10_99,130.0,0.0,0.0,0.06860220680268973,0.0,0.0,0.057035088643720776,0.08322804713285513,0.0,0.053129504058014275,0.0,0.0,0.024438267289565177,0.040274112656107995,0.0,0.06022203320175087,0.05388567046782608,0.03888810017613747,0.050399833394753506,0.0,0.0,9.999950942103872,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Richness_15_100,0.0,0.010560954118156558,0.010254284733413686,0.010698835772292326,0.01084799608809352,0.01033052803522935,0.009679819839253027,0.01042207453286662,0.0,0.01012494657769777,0.010312775416301441,0.00952744438738562,0.0,0.0,0.0,0.010100889300880217,0.009759041267000541,0.009108121268708278,0.0,0.01033848710208299,0.010615971447088646,7.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Richness_15_100,26.0,0.07239658173758767,0.0638151870615224,0.0562329250095995,0.07456842509491404,0.03843157952084103,0.04979254859202926,0.05402474504275716,0.0,0.04904707156011592,0.05400884324832951,0.05290156932438382,0.0,0.0,0.0,0.03925953308976648,0.04514301688998401,0.048490756449465364,0.0,0.03902194575701857,0.05144977725601227,8.079961857668508,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Richness_15_100,52.0,0.08185515092453433,0.07976923301065175,0.05937691087024573,0.09561357612616,0.03896653378202257,0.05227855664278264,0.059937179975254856,0.0,0.05891606579791285,0.0615194593589717,0.06658016090746288,0.0,0.0,0.0,0.05029138406090141,0.04409718598376937,0.06076984538146736,0.0,0.03802940994990831,0.0633543340131459,8.919961857668508,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Richness_15_100,78.0,0.0690721568402542,0.0694577572314303,0.04764234238325042,0.08082770020889608,0.02912100823595541,0.04147659563983716,0.04718719208414962,0.0,0.0489598156056698,0.048349194873795104,0.055187725454919956,0.0,0.0,0.0,0.04232746904604697,0.03798555148255631,0.05371071910342284,0.0,0.030070686050779373,0.05187806472444173,9.519961857668507,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Richness_15_100,104.0,0.057385754364387274,0.05167832257567841,0.04129103250436781,0.06387325693587899,0.022548670513248808,0.03358380835602783,0.03425716483602756,0.0,0.03789041551721236,0.03908737618750708,0.04381994026444987,0.0,0.0,0.0,0.03541538144627365,0.029429513841076352,0.0413579321735403,0.0,0.025863420007063966,0.04360995381810209,9.879961857668505,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Richness_15_100,130.0,0.047008965375841844,0.039485537896828266,0.03377822391444381,0.05143961354920449,0.018685527861588253,0.026502721474395044,0.032159697430750034,0.0,0.0321123134465198,0.03486103386684085,0.03845774862139484,0.0,0.0,0.0,0.029039467290872912,0.02354299717834543,0.03345340188405835,0.0,0.01944706894717584,0.03541487406296779,9.999961857668504,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Richness_15_101,0.0,0.009396123353551104,0.009119649946386903,0.0,0.010176627486125292,0.0,0.010793930611187165,0.009768898565403897,0.010844990200742784,0.009446898056561808,0.009552668034934585,0.01026911691565919,0.010483214998532704,0.0,0.01028082225170185,0.010747419645285044,0.009560745029292583,0.009538987971281943,0.010005736620535874,0.0,0.0,7.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Richness_15_101,26.0,0.0722750171937898,0.07315869990056201,0.0,0.07107196442050237,0.0,0.05144189300584959,0.05713430011894402,0.04711179934593341,0.05244620762615095,0.05451888512910551,0.07021187460621717,0.036935560880050594,0.0,0.0390185923397368,0.03982901715911542,0.04201804275897881,0.04916033854889514,0.04728831239891034,0.0,0.0,8.07996185766851,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Richness_15_101,52.0,0.08516031247689991,0.10209575866933387,0.0,0.08638398350718499,0.0,0.05446919421851305,0.05944563612763392,0.045630623703764354,0.06311327272931616,0.06445600385528184,0.07778855681147302,0.03753480249881991,0.0,0.044719404809007816,0.046628740480016875,0.04628477875059694,0.051350726887242355,0.058390880901311455,0.0,0.0,8.919961857668508,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Richness_15_101,78.0,0.08068265740372255,0.0819717003663561,0.0,0.0755263460360928,0.0,0.0443708820027603,0.052229582694369746,0.04021101683317585,0.051163215366507225,0.052495150245001926,0.06265019220457989,0.031101608891698947,0.0,0.03823792709468835,0.04115782651632362,0.03892740689449035,0.04584464191067146,0.04346271843112747,0.0,0.0,9.519961857668507,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Richness_15_101,104.0,0.060727489537534256,0.0658189612000357,0.0,0.05672306436913199,0.0,0.033742253352831694,0.0447321873460561,0.030742242792940227,0.04421013511699089,0.04128554749395921,0.05974354429292315,0.026469506692971143,0.0,0.027137331896298373,0.03358907173716937,0.029150037516147215,0.036091789311317464,0.03574123293613778,0.0,0.0,9.87996185766851,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Richness_15_101,130.0,0.049142432214297815,0.04982922121330356,0.0,0.04310948053160525,0.0,0.0313447366425085,0.0335347950437358,0.02308866903354626,0.033414662172367146,0.032223625125006136,0.04422044694064615,0.020886488444407016,0.0,0.02455921817985029,0.02314569391743996,0.02325277151503398,0.03107156720026594,0.030134858622145586,0.0,0.0,9.999961857668508,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Richness_15_102,0.0,0.010912971042412647,0.009770527246242312,0.010181990681916378,0.0,0.0,0.009739970929980352,0.009931736334987477,0.009285924919170421,0.0102802023148213,0.009842973880366495,0.0,0.010303203726243935,0.009777458839121636,0.009516865646374785,0.010253847003308872,0.0,0.010455306952520997,0.0,0.010281808668846338,0.009419592026968553,7.000000000000001,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Richness_15_102,26.0,0.07831015038564895,0.07590555245820568,0.05162380417720695,0.0,0.0,0.045998699141885285,0.05922175850712046,0.04757609500144655,0.05293260410384237,0.05879321463662404,0.0,0.03684632873235008,0.04638100025268323,0.0427864019975788,0.041207141016781704,0.0,0.04595970836283829,0.0,0.03936463413990911,0.0609743425298217,8.079961625803072,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Richness_15_102,52.0,0.09901348030149208,0.08435385241936243,0.06744946740753836,0.0,0.0,0.057063637797146585,0.06709647558078892,0.057900348157504535,0.05521392392861696,0.0653711882090236,0.0,0.03762628797921295,0.04503760245737632,0.044740198374104145,0.05385143018279715,0.0,0.04969902438820543,0.0,0.04061262858793895,0.07751793159401105,8.91996162580307,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Richness_15_102,78.0,0.08851478894919883,0.07686384856356014,0.05165087887895644,0.0,0.0,0.04559479717576977,0.05663616692326646,0.049146846454168926,0.04853552035279579,0.059137896873018056,0.0,0.03360713273931686,0.04000666732540759,0.039465805532979126,0.04514993216864656,0.0,0.047684865687770306,0.0,0.031795239945360966,0.06320089343997629,9.519961625803068,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Richness_15_102,104.0,0.07024618284778422,0.06038885121633487,0.04288750882294554,0.0,0.0,0.037430098059618826,0.05161406484125783,0.03791159778095359,0.03765626380907602,0.047090347223147824,0.0,0.024356161710548392,0.03168403860873181,0.030920390026503885,0.03985882394902341,0.0,0.03696797685311917,0.0,0.02766322522702158,0.05236959235593978,9.87996162580307,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Richness_15_102,130.0,0.06055769627581234,0.04999458292298261,0.035433526837744804,0.0,0.0,0.03248750485658242,0.03915060655428128,0.032358869532676034,0.030654236332105983,0.04065196093162304,0.0,0.01975843843404156,0.024054574433485083,0.024686946330448385,0.027896445162330197,0.0,0.027754126261061614,0.0,0.01861963501978744,0.04249371683203278,9.99996162580307,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
